23562,88985
22725,88985
22725,88768
21386,88768
21386,87803
20591,87803
20591,86828
19821,86828
19821,86644
18387,86644
18387,85516
17755,85516
17755,84696
16858,84696
16858,84108
15726,84108
15726,82980
15135,82980
15135,81765
14668,81765
14668,80912
13814,80912
13814,80362
12579,80362
12579,79279
11983,79279
11983,78255
11324,78255
11324,77249
10646,77249
10646,76260
9943,76260
9943,75253
9265,75253
9265,74137
8769,74137
8769,73091
8159,73091
8159,72007
7619,72007
7619,70921
7086,70921
7086,69804
6620,69804
6620,68965
5508,68965
5508,67845
5008,67845
5008,66451
5247,66451
5247,65435
4483,65435
4483,64370
3807,64370
3807,62988
4187,62988
4187,61973
3289,61973
3289,60792
2976,60792
2976,59480
3292,59480
3292,58342
2797,58342
2797,57109
2829,57109
2829,55995
1994,55995
1994,54760
2034,54760
2034,53543
1929,53543
1929,52296
2446,52296
2446,51110
1556,51110
1556,50108
94697,50108
94697,48668
2048,48668
2048,47447
1975,47447
1975,46221
1919,46221
1919,45042
2390,45042
2390,43799
2240,43799
2240,42668
2906,42668
2906,41385
2599,41385
2599,40229
3033,40229
3033,39000
3116,39000
3116,37837
3488,37837
3488,36745
4099,36745
4099,35590
4459,35590
4459,34522
5075,34522
5075,33098
4701,33098
4701,32139
5600,32139
5600,31152
6372,31152
6372,30021
6793,30021
6793,28669
6780,28669
6780,27498
7176,27498
7176,26736
8325,26736
8325,25614
8804,25614
8804,24425
9189,24425
9189,23412
9869,23412
9869,22361
10494,22361
10494,21371
11210,21371
11210,20320
11848,20320
11848,19835
13189,19835
13189,18548
13542,18548
13542,18030
14786,18030
14786,16513
14942,16513
14942,16156
16320,16156
16320,15426
17294,15426
17294,14589
18162,14589
18162,13554
18865,13554
18865,12508
19580,12508
19580,11712
20511,11712
20511,11495
21868,11495
21868,10721
22802,10721
22802,9580
23501,9580
23501,9343
24795,9343
24795,8400
25647,8400
25647,7597
26598,7597
26598,7290
27821,7290
27821,6954
29014,6954
29014,6287
30043,6287
30043,6019
31252,6019
31252,5325
32280,5325
32280,5104
33495,5104
33495,4777
34664,4777
34664,4504
35846,4504
35846,3826
36908,3826
36908,3702
38132,3702
38132,3406
39306,3406
39306,3383
40537,3383
40537,2845
41666,2845
41666,2992
42915,2992
42915,2459
44062,2459
44062,1987
45234,1987
45234,2539
46501,2539
46501,2138
47688,2138
47688,2150
48903,2150
48903,1538
50117,1538
50117,2006
51332,2006
51332,2553
52521,2553
52521,2295
53748,2295
53748,2232
54974,2232
54974,2289
56193,2289
56193,2272
57429,2272
57429,2341
58660,2341
58660,3021
59772,3021
59772,3447
60921,3447
60921,3629
62126,3629
62126,3932
63302,3932
63302,4676
64340,4676
64340,4457
65690,4457
65690,4946
66809,4946
66809,5755
67797,5755
67797,5513
69218,5513
69218,6439
70142,6439
70142,7122
71161,7122
71161,7836
72154,7836
72154,7981
73455,7981
73455,8711
74439,8711
74439,8936
75733,8936
75733,10147
76403,10147
76403,10678
77509,10678
77509,11358
78519,11358
78519,12124
79464,12124
79464,12881
80415,12881
80415,13723
81295,13723
81295,14502
82227,14502
82227,15128
83308,15128
83308,16376
83787,16376
83787,17042
84839,17042
84839,17766
85851,17766
85851,18843
86471,18843
86471,19620
87442,19620
87442,20888
87797,20888
87797,21624
88839,21624
88839,22535
89663,22535
89663,23943
89744,23943
89744,24843
90578,24843
90578,25629
91630,25629
91630,26746
92135,26746
92135,27723
92898,27723
92898,28916
93246,28916
93246,30250
93259,30250
93259,31171
94169,31171
94169,32171
94949,32171
94949,33395
95168,33395
95168,34439
95886,34439
95886,35658
96099,35658
96099,36857
96354,36857
96354,38119
96346,38119
96346,39276
96726,39276
96726,40399
97295,40399
97295,41680
97073,41680
97073,42904
97079,42904
97079,44093
97286,44093
97286,45275
97608,45275
97608,46441
98277,46441
98277,47695
97720,47695
97720,48909
97577,48909
97577,50117
